year,imd10,sex,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
2005,7,f,25844,25628,25034,24565,25281,25980,26769,27407,28173,28038,28244,29003,29025,30001,30888,30471,30296,30868,30158,29445,28599,28108,28189,28354,30160,30216,29560,28461,28712,29950,31161,32789,34493,36363,37855,37562,38546,39249,40561,40672,41043,41192,40048,39296,38305,37215,36258,36020,34700,33927,32950,33680,33552,33153,33698,34477,35988,38952,41490,33391,32441,32468,30458,27385,24752,26171,26030,25596,24892,23719,23385,22180,22086,21927,21888
2005,8,f,25488,25762,24862,24731,25601,26236,27142,27960,28307,28014,28189,29428,29263,30042,30967,30701,30522,30862,29905,28151,27239,26504,26355,26879,28187,28621,28511,27364,27382,28893,30161,31790,34062,36181,37995,37248,38835,39561,40516,41268,41685,41387,40658,39780,38565,37017,36525,36197,34717,33929,33123,33579,33541,33102,33760,35295,36546,39486,42801,33700,33128,32431,30531,27340,24776,25747,25941,25613,24871,23943,22722,22099,21780,21585,21080
2005,9,f,25436,25880,25713,25280,26624,27449,28392,28891,29001,29512,29972,30702,30561,31534,32230,31495,31591,31524,30568,28445,24325,23269,24533,24692,25874,26314,25812,24740,25562,26658,29286,30830,33547,35741,37874,37727,39212,40127,41348,42349,42754,42429,42277,40862,40225,38301,37880,37390,36047,34656,34148,34507,34089,34164,34445,35710,37383,40339,43476,34108,33740,33474,30943,27040,24834,26022,26191,25824,24981,23957,23201,22305,21677,21751,21658
2005,10,f,24683,25947,26153,26659,28101,28866,30136,30819,31347,31247,31713,32686,32296,32917,33669,32813,32590,32934,31509,25464,20836,20770,21346,21912,22589,22238,21682,21039,21461,22798,25597,27625,30468,33248,35835,36161,38453,39656,41577,42855,44401,44920,43920,43221,42338,40296,39446,39139,37570,36346,35576,35455,35515,35182,35254,36752,38000,40982,44302,34806,33910,33527,30929,26831,24689,26104,26304,25664,24943,24413,23617,22152,21544,21474,21539
2006,1,f,42523,41010,39025,37269,35601,35437,35090,35625,35811,37252,36350,35661,36070,36317,36490,35637,34722,35832,38275,41055,43362,44715,44320,44221,44098,44642,43812,39780,36631,35328,35989,35624,35698,36750,37924,38634,37576,37972,37453,37603,36559,36853,35665,35078,34422,32836,31602,30427,29892,28959,27856,26459,26237,25546,24836,24445,24860,25060,25783,27147,21881,21138,20756,20708,19390,18846,19844,19990,19806,19422,18822,18097,17490,17190,17459
2006,2,f,37759,36086,34434,32668,31914,31421,31962,32312,32988,33863,33390,32578,33146,33878,35078,34761,33808,33991,35582,38399,40498,41826,41531,42003,43141,44360,44287,41914,38848,37906,38074,38027,37361,38458,39603,40219,39334,39535,38954,38983,38873,38296,37369,36661,35358,33947,32529,31332,30294,29199,27958,26814,26514,25588,25061,24871,25622,25763,26409,28092,22727,22020,21770,21313,19915,18746,19922,19788,19567,19056,18589,18236,17418,17431,17816
2006,3,f,34108,32084,30695,29339,28063,28109,28607,29583,29988,30714,30472,30004,30733,31300,33203,33312,32319,32108,34071,37580,40454,41168,40472,41819,43041,43714,43597,42014,38631,37891,38341,37900,37580,38493,39633,40015,38758,39566,39029,38732,38551,38347,37583,36772,35724,34137,32660,31667,31127,29819,28729,27945,27776,27133,26783,26661,27039,27646,28823,30385,24294,23572,23364,22467,20815,19518,20861,20776,20622,20087,19439,19074,18280,18317,18326
2006,4,f,31034,29504,28575,26821,26124,26213,26759,27766,28211,28828,28895,28929,29394,29814,31546,32058,31262,31177,32532,35176,40011,40265,38891,39205,40062,40099,40505,39237,36298,35956,36491,36743,36686,38105,39412,39227,38057,39297,38716,38986,38811,38859,38089,37319,36335,35123,33913,33142,32180,31442,30426,29191,29666,28958,28427,28666,29715,30210,32062,33871,27402,26529,26185,24722,23097,21775,22394,22370,22027,21277,20851,20196,19458,19334,19299
2006,5,f,28258,27248,26795,25453,25106,25133,26083,27241,27477,28590,28348,28403,29014,29520,30715,31347,30839,30657,30643,31185,33305,34098,33476,34361,35217,36143,36463,35142,33467,33097,33596,34444,35336,36046,38093,38883,37815,39057,38892,39371,39370,39575,39011,38419,37575,36206,35235,34562,33712,32710,31840,30798,31342,31140,30663,31014,31734,32217,34992,37560,29966,29499,28818,27784,25039,22941,24161,24009,23942,23053,22662,21680,20949,20716,20848
2006,6,f,27821,26683,26225,25450,24748,25431,26172,27210,27594,28572,28244,28484,29347,29295,30128,30910,30127,30484,30323,28579,29276,29923,30102,31401,32161,33884,34403,33654,32134,32177,32107,33510,34106,36200,37559,38777,38082,39189,39372,40225,40551,40148,40404,39447,38604,37339,35995,35571,34882,33897,33075,32161,32311,32371,31845,32388,33398,34497,37317,40008,32096,31608,30872,29407,26349,24021,24976,25137,24381,23700,23314,22749,21524,21316,21395
2006,7,f,26322,25899,25705,25107,24656,25338,26245,26958,27465,28379,28144,28593,29323,29199,30246,31280,30704,30470,30872,29459,29265,29317,28902,29100,29618,30291,30756,30208,28962,29227,30529,31699,33216,34926,36874,38270,37699,38874,39482,40562,40698,41293,41365,40006,39306,38295,37170,36390,35992,34801,33811,32938,33602,33561,33104,33508,34460,36012,38719,41510,33290,32301,32366,30295,27197,24529,25895,25760,25236,24596,23391,22986,21788,21688,21365
2006,8,f,25915,25699,26131,25130,24923,25774,26428,27408,28311,28550,28420,28566,29695,29632,30196,31445,30917,30690,30786,28180,27039,27582,27371,27329,27712,28759,29068,28904,27995,28141,29562,31284,32546,34636,36819,38495,37745,39167,40070,40783,41503,41927,41485,40784,39954,38607,36967,36439,36286,34791,33741,33137,33516,33423,33015,33734,35168,36352,39359,42791,33503,32914,32184,30470,27195,24545,25526,25684,25287,24469,23534,22506,21761,21322,21127
2006,9,f,25698,25879,26417,26151,25745,26740,27575,28648,29014,29213,29593,30389,31042,30776,31970,32471,31511,31611,31484,28424,24753,24597,24889,25497,25541,25771,26653,26275,25283,26142,27921,29927,31592,34278,36632,38667,38471,39861,40634,41706,42580,42911,42640,42308,40901,40426,38339,37891,37374,36023,34565,34076,34395,33959,34067,34328,35612,37204,40174,43359,33894,33438,33350,30737,27011,24528,25785,25948,25465,24659,23601,22824,21967,21222,21332
2006,10,f,24975,25971,26944,27082,27277,28532,29254,30433,31234,31615,31542,32062,33083,32507,32827,33626,32706,32319,31955,25950,21305,21639,22223,22316,22097,22186,22153,21905,21333,22228,24339,26892,28825,31962,34403,37308,37138,39207,40494,42278,43511,44602,45159,44087,43334,42207,40177,39412,38881,37363,36079,35309,35156,35250,34759,34984,36351,37806,40585,44104,34445,33556,33234,30730,26585,24474,25728,25925,25440,24651,24214,23329,21876,21222,21182
2007,1,f,43421,42138,40376,38346,36467,35265,35091,34744,35369,35532,37169,36173,35296,35818,36047,35928,35445,34762,36826,41287,43907,44603,45442,44816,44485,45541,44842,43690,39772,36487,35065,35561,35083,35016,36282,37357,38196,37146,37602,36916,37077,36124,36595,35358,34812,34188,32498,31205,30149,29602,28925,27466,26010,25910,25183,24633,24154,24538,24718,25480,26683,21320,20687,20320,20272,18948,18374,19312,19433,19327,18771,18225,17519,16874,16510
2007,2,f,38971,37338,35559,33994,32447,31891,31411,31987,32317,32897,33810,33201,32556,33316,33749,35117,35067,34315,34940,39058,40961,42107,43244,43113,44245,45141,45289,44954,42214,39132,37228,37774,37598,36977,38115,39179,39594,38760,39196,38494,38804,38687,38098,37153,36360,34974,33678,32343,31100,30080,28969,27659,26526,26218,25311,24983,24672,25235,25397,26076,27784,22386,21538,21355,20925,19467,18319,19524,19398,19140,18556,18038,17768,16835,16845
2007,3,f,35237,33637,31736,30406,29069,28065,28115,28537,29596,29946,30903,30572,30076,30662,31576,33683,33895,32644,33414,38292,40528,41323,42671,42446,44181,44688,44924,44699,42668,38813,37376,37833,37375,37153,38045,39019,39499,38462,39186,38721,38417,38504,38141,37460,36717,35451,33926,32571,31494,30986,29730,28662,27787,27623,26896,26721,26563,26881,27463,28620,29929,24053,23300,23018,22178,20375,19160,20410,20305,20183,19623,18992,18682,17723,17758
2007,4,f,32177,30742,28972,28319,26686,26114,26136,26850,27943,28254,29120,29013,29117,29647,29963,32037,32596,31616,32284,36726,39203,40889,40626,39994,40870,40548,41170,41633,40135,36876,35464,36269,36285,36317,37433,38925,39159,37767,38906,38609,38794,38778,38749,38133,37268,36216,35042,33984,33155,32121,31310,30269,29199,29555,28860,28339,28645,29661,30159,32021,33815,27129,26171,25874,24503,22898,21450,22026,22144,21638,20764,20360,19770,18959,18846
2007,5,f,29023,28133,26954,26632,25464,25094,25442,26291,27419,27709,28813,28505,28659,29194,29710,31148,31671,31113,30780,32001,33221,34624,35302,34893,35830,35813,37372,37512,35768,33808,32862,33550,34370,34921,35797,37765,38772,37684,38880,38922,39135,39389,39671,39171,38462,37624,36378,35155,34561,33770,32527,31875,30841,31101,31094,30594,30978,31807,32247,34813,37546,29664,29286,28681,27530,24750,22633,23885,23785,23611,22674,22291,21295,20596,20269
2007,6,f,28471,27847,26671,26274,25541,24952,25645,26467,27424,27940,28644,28592,28679,29666,29720,30524,31156,30288,30346,29595,29205,30335,31438,31515,32888,33623,34904,35283,34625,32739,32077,32170,33679,34259,36277,37825,39005,38239,39355,39318,40287,40701,40396,40570,39487,38666,37433,36095,35680,34924,33942,33185,32223,32546,32421,31848,32434,33463,34521,37293,39929,31889,31464,30827,29217,26109,23743,24703,24843,24080,23450,22975,22393,21098,20900
2007,7,f,26807,26542,26084,26003,25389,24800,25531,26510,27312,27919,28682,28513,28866,29669,29484,30783,31615,30828,31065,30606,29429,29728,29752,29612,29888,29874,31196,31786,31003,29555,29810,30795,32013,33497,35123,37116,38584,38109,39404,39863,40895,41093,41675,41496,40324,39675,38484,37270,36442,36190,34801,33748,32720,33525,33499,32826,33522,34381,36008,38621,41567,32980,32059,32213,30098,27071,24363,25538,25446,24953,24409,23176,22611,21541,21272
2007,8,f,27016,26515,26244,26453,25434,25159,26118,26866,27721,28528,28786,28754,28916,30188,29827,30452,31669,31173,30790,29718,27424,27400,28189,27938,28025,28354,29484,30000,29866,28712,28664,30100,31886,33079,35101,37281,39014,38272,39481,40345,41397,41803,42133,41953,41163,40052,38553,37125,36577,36153,34794,33729,33148,33504,33490,33111,33578,35159,36351,39131,42610,33225,32780,32202,30148,26988,24383,25327,25450,24925,24198,23301,22271,21408,20937
2007,9,f,26420,26696,26521,26900,26501,25976,27168,27863,29013,29402,29677,30092,30760,31448,31123,32244,32674,31772,31644,29846,24889,24782,25749,25382,25936,25544,26172,26996,26912,25981,27116,28460,30818,32386,34882,37443,39394,38918,40352,41126,41949,42779,43130,42926,42414,41181,40474,38381,37861,37333,35772,34478,33850,34196,33876,33803,34292,35513,36979,39960,43261,33736,33179,33189,30599,26851,24384,25554,25791,25291,24528,23401,22603,21669,20862
2007,10,f,25682,26093,27191,27846,27871,27586,28984,29777,30997,31621,32123,31916,32573,33328,32577,32792,33800,32664,31786,27228,21655,21674,22591,22362,22066,21559,21925,22217,22571,22170,23647,25539,27891,29806,33118,35875,38533,38087,40003,41242,43207,44007,45140,45342,44241,43300,42120,39982,39283,38752,36960,35726,34993,34815,34955,34496,34723,36074,37513,40171,43903,34129,33222,33031,30445,26521,24247,25522,25691,25217,24471,23926,22976,21628,20814
2008,1,f,45002,42948,41552,39575,37794,35828,34530,34536,34278,34919,35211,36731,35615,35006,35578,35811,35995,35625,36067,39756,44048,45169,45184,45788,45092,45805,45324,44419,43268,39568,36566,34927,35468,34919,34901,35755,37030,37861,36749,37344,36342,36655,35677,36056,34997,34723,34082,32291,30818,29902,29622,28676,27206,25744,25632,24883,24257,23827,24242,24389,25166,26253,20921,20277,19931,19846,18531,17991,18814,18974,18680,18057,17607,16978,16229
2008,2,f,41039,38468,37294,35133,33718,32239,31723,31363,31839,32133,32781,33720,33115,32386,33176,33926,35513,35730,35563,38122,41511,42791,43646,44891,44941,46023,46251,45925,45481,42281,39031,37324,37908,37529,36944,37976,38847,39398,38464,38751,38175,38213,38135,37892,36837,35963,34809,33528,32143,30993,29883,28826,27564,26376,26024,25141,24662,24395,24985,25005,25914,27606,22029,21277,21024,20551,19184,17983,19098,18973,18677,18247,17545,17171,16310
2008,3,f,37073,34913,33405,31543,29981,29149,27918,28007,28552,29603,30013,30830,30545,30173,30746,31801,34319,34809,34216,37950,41735,41958,43335,44629,44686,45420,45854,45656,45085,43076,38965,37570,38012,37432,36952,37725,38705,39076,38275,38924,38105,38033,38213,37905,37259,36474,35320,33806,32514,31388,31133,29661,28550,27647,27490,26689,26399,26232,26627,27232,28285,29686,23733,23072,22847,22021,20173,18824,20024,19898,19843,19230,18687,18266,17326
2008,4,f,33711,31719,30766,28931,28197,26531,26099,26102,26876,27921,28265,29128,29193,29350,29716,30477,32740,33179,33114,37198,41312,40319,41497,41764,41765,41379,41413,42190,42647,40166,36930,35729,36355,36326,36269,37249,38693,39185,37635,38713,38179,38577,38652,38606,37998,37111,36177,34910,34114,33159,32136,31452,30350,29224,29536,28596,28087,28475,29543,29969,31699,33697,26894,25952,25715,24458,22642,21214,21876,21894,21192,20502,20020,19369,18506
2008,5,f,30724,29006,28243,26935,26702,25549,25258,25672,26598,27851,27969,29032,28807,28849,29289,29990,31566,32039,31734,32509,33988,34325,35518,36607,36245,36203,36790,37956,38071,36300,33907,33316,33853,34416,34804,35833,37599,38822,37782,39009,38730,38997,39204,39519,39176,38431,37599,36505,35181,34702,33811,32539,31951,30892,31219,31055,30404,30731,31646,31996,34620,37521,29569,29100,28559,27253,24546,22384,23677,23543,23389,22365,21923,20910,20109
2008,6,f,30075,28490,27853,26743,26366,25824,25098,26064,26876,27805,28104,28873,28625,29022,29913,30221,30797,31601,30313,29679,30184,29993,32002,32784,32837,33356,34349,35571,36045,35320,32813,32382,32411,33998,34584,36590,37905,39105,38345,39368,39332,40210,40680,40406,40416,39647,38870,37418,36142,35824,34799,33922,33206,32243,32482,32335,31844,32314,33237,34193,37253,39909,31755,31350,30749,28975,25949,23562,24493,24615,23877,23112,22672,22030,20749
2008,7,f,27968,27207,26694,26225,26136,25395,25049,25939,26803,27635,28048,29147,28843,29011,30006,29947,31000,31773,31064,30368,30434,29760,30176,30184,30404,29971,30223,31665,31919,31515,30124,30034,31226,32557,33792,35258,37329,38897,38380,39678,39989,40895,41083,41504,41514,40493,39688,38715,37293,36349,36091,34760,33745,32717,33467,33385,32670,33408,34318,35828,38525,41547,32841,31910,32153,29954,27023,24172,25282,25177,24834,24064,22893,22304,21178
2008,8,f,27341,27257,27001,26742,26649,25670,25373,26454,27215,28116,28953,29266,29211,29135,30303,30153,30788,31890,31218,29679,28837,27823,27753,28749,28401,28168,28738,29789,30526,30575,29216,29191,30680,32266,33512,35522,37583,39322,38406,39640,40471,41349,41709,42138,41901,41294,40202,38604,37249,36686,36164,34848,33789,33084,33605,33333,32958,33531,34962,36118,38839,42655,33023,32464,32166,30024,26785,24199,25222,25321,24657,23905,23005,21994,21106
2008,9,f,27082,26967,27329,26839,27254,26678,26275,27500,28163,29383,29642,29928,30510,31170,31992,31448,32471,32921,31501,29982,26136,25054,25936,26309,25651,25687,25506,26522,27377,27488,27162,27918,29298,31414,33102,35433,38014,39939,39479,40790,41187,42078,42845,43118,42992,42648,41249,40397,38436,37838,37078,35695,34387,33728,33996,33806,33631,34093,35317,36879,39703,43246,33550,32941,33068,30515,26883,24268,25363,25550,25120,24257,23174,22283,21331
2008,10,f,25944,26620,26943,27815,28479,28275,27994,29384,30208,31359,31961,32430,32104,32742,33560,32583,32815,33768,31695,27251,22754,22180,22774,22826,21587,21155,20895,21603,22452,22877,23588,24553,26434,29007,31007,34206,36794,39372,38688,40622,41634,43166,44123,45265,45306,44206,43202,41928,39840,39105,38386,36702,35485,34655,34637,34540,34108,34370,35695,37239,39985,43679,33919,33049,32822,30380,26305,24107,25381,25581,25009,24284,23656,22857,21428
2009,1,f,44454,44285,42412,41091,38854,37329,35417,34233,34305,34100,34915,35060,36369,35539,34922,35347,36217,36425,36900,38790,41323,44673,45166,44709,45328,45845,45298,44657,43660,42625,39194,35855,34405,34966,34426,34454,35482,36751,37672,36541,36939,36001,36291,35391,35748,34876,34422,33865,31913,30611,29822,29356,28342,26997,25490,25396,24629,24049,23597,23965,23919,24737,25971,20450,19906,19503,19320,18185,17504,18343,18417,18220,17553,17017,16371
2009,2,f,40921,40613,38127,37060,34910,33487,31949,31660,31534,31962,32187,32745,33831,33033,32381,33405,34164,36175,37177,38894,40197,42903,43630,44385,45889,45957,46545,46649,46165,45484,42018,38658,36989,37805,37361,36776,37844,38662,39187,38382,38659,37982,37978,38081,37821,36434,35747,34726,33378,32051,30847,29592,28608,27366,26178,26025,25119,24475,24257,24807,24850,25577,27257,21760,20928,20618,20280,18830,17607,18656,18568,18252,17791,17104,16753
2009,3,f,37352,36735,34747,33273,31271,30118,29178,27962,28260,28621,29811,29991,30969,30823,30281,31087,32259,35129,36772,39189,41353,42732,42879,44734,46091,45746,46109,46349,46042,45393,42709,38816,37147,37645,37201,36896,37589,38539,39079,38099,38898,37872,37867,38147,37845,37105,36322,35200,33832,32456,31485,30955,29626,28465,27505,27409,26590,26160,26005,26507,26884,28063,29517,23473,22784,22667,21783,19910,18584,19726,19516,19460,18877,18231,17853
2009,4,f,33798,33590,31430,30823,28850,28159,26711,26214,26220,27208,28193,28612,29503,29499,29436,30173,30893,33293,34629,38088,41140,41501,39914,42036,42794,41836,41929,42084,42817,42941,40278,36868,35841,36137,36212,36041,37073,38580,39313,37556,38592,38298,38405,38669,38618,37762,37107,36083,34806,33965,33147,32099,31317,30195,29098,29332,28589,28028,28505,29432,29752,31469,33523,26672,25758,25636,24254,22446,20960,21587,21399,20819,20074,19536,18897
2009,5,f,30790,30784,29179,28442,27142,26873,25762,25438,25889,26825,28052,28113,29088,28924,28973,29815,30393,31844,32840,33332,34557,34725,35289,36619,37547,36512,37111,37659,38672,38567,36507,34063,33409,34010,34458,34812,36120,37766,38926,37773,38943,38810,39005,39167,39571,39300,38394,37637,36457,35190,34580,33687,32495,31982,30821,31275,31142,30303,30626,31653,31958,34381,37446,29426,28942,28319,27055,24278,22151,23430,23241,23046,21960,21509,20486
2009,6,f,29843,30047,28537,28125,26904,26435,25880,25104,26218,27115,27751,28257,29036,28836,29299,30400,30517,31025,31599,29853,30127,31085,31386,33189,33793,33491,34413,34968,36321,36788,35014,32890,32585,32672,34093,35146,36727,37924,39423,38526,39500,39452,40369,40901,40393,40477,39871,38917,37402,36217,35644,34859,33860,33244,32237,32518,32332,31880,32218,33135,34148,36993,39900,31524,31049,30556,28774,25828,23283,24249,24381,23494,22776,22279,21643
2009,7,f,27891,28014,27409,26968,26363,26302,25646,25227,26161,26917,27650,28149,29323,28972,29300,30521,30195,31346,32052,31013,29744,30677,29959,30443,30738,30034,30751,30855,32301,32710,32053,30617,30312,31591,32774,34083,35654,37673,39034,38569,39793,40035,40982,41012,41652,41646,40376,39625,38659,37313,36353,36078,34877,33804,32627,33459,33308,32589,33319,34260,35782,38393,41556,32641,31692,32135,29721,26793,23859,25103,24951,24554,23677,22568,21965
2009,8,f,27633,27496,27464,27311,26839,26738,25898,25636,26573,27492,28234,29106,29408,29322,29187,30713,30478,31250,32156,29771,28667,28886,28194,28133,28895,28619,28904,29300,30408,31110,30916,29697,29662,30769,32621,33865,35797,37872,39539,38639,40012,40723,41512,41908,42349,41859,41319,40311,38628,37270,36537,36184,34831,33725,33045,33607,33305,32929,33432,34852,35975,38788,42639,32777,32221,32021,29868,26588,24038,24988,25196,24376,23577,22696,21613
2009,9,f,26192,27541,27478,27851,27160,27471,26854,26480,27698,28347,29534,29734,30163,30587,31404,32219,31727,32755,32749,29762,25891,25803,25975,26061,26281,25412,25902,26007,26885,28110,28393,27728,28423,29959,31894,33674,35950,38281,40339,39841,41026,41534,42343,42907,43283,43256,42684,41265,40431,38285,37690,36983,35709,34349,33718,33881,33725,33494,34084,35180,36695,39516,43118,33332,32887,33012,30342,26793,24105,25163,25406,24994,24008,22927,21941
2009,10,f,24825,26844,27548,27641,28346,28813,28485,28201,29773,30451,31542,32239,32621,32193,32717,33654,32818,32841,33015,26655,22443,23009,23132,22721,22173,20870,20640,20984,21673,22947,24187,24173,25352,27243,29819,32187,34998,37583,40075,39195,41063,41875,43311,44149,45224,45392,44203,43155,41879,39712,38968,38293,36461,35239,34415,34494,34444,33977,34266,35514,37153,39745,43580,33686,32813,32836,30241,26202,23890,25136,25426,24717,24122,23381,22497
2010,1,f,44655,43899,43547,41681,40410,38495,36690,34995,33736,34127,34082,34790,34898,36431,35411,34664,35535,36647,37592,39271,40649,42346,44904,45055,45003,46075,45386,44818,44131,43052,42432,38749,35311,34120,34718,33829,34103,35371,36329,37310,36249,36760,35729,35909,35124,35750,34678,34228,33551,31601,30581,29471,29055,28055,26653,25227,25155,24465,23806,23284,23601,23522,24298,25535,19982,19491,19183,19021,17781,17038,17845,17806,17610,16900,16415
2010,2,f,41097,40477,39976,37708,36752,34787,33446,31922,31524,31560,32057,32333,32716,33836,33181,32349,33697,34456,37388,40397,41421,41798,44350,45249,45735,47774,46801,47203,46932,46407,45392,41804,38379,36794,37501,37108,36428,37481,38262,39011,38199,38400,37895,37764,37906,37385,36329,35605,34657,33204,31912,30796,29330,28422,27255,26056,25785,24891,24192,23944,24551,24498,25094,27011,21502,20432,20405,19895,18448,17259,18185,18178,17824,17287,16592
2010,3,f,38072,36733,36251,34510,33297,31137,29909,29081,28069,28444,28901,29926,30017,31247,31042,30584,31463,32843,36488,41378,43018,42558,43970,44750,46387,47159,46721,47202,47099,46342,45514,42617,38633,36799,37425,36742,36505,37340,38338,38792,37898,38664,37795,37863,38158,37484,36967,36300,35051,33720,32558,31300,30791,29519,28308,27527,27312,26430,25964,25935,26315,26612,27739,29348,23117,22504,22397,21492,19727,18266,19267,19166,19086,18537,17750
2010,4,f,34848,33551,33424,31261,30647,28893,28337,26667,26299,26407,27347,28422,28892,29620,29636,29918,30476,31180,34570,39450,43015,42077,41944,40782,43329,43142,42514,42935,42910,43297,42897,40381,36924,35771,35980,35781,35893,36851,38462,39076,37526,38555,38096,38267,38570,38437,37755,37067,36199,34654,33862,33033,32163,31208,30159,28960,29327,28717,27934,28436,29329,29696,31293,33276,26449,25603,25343,23927,22117,20695,21255,21037,20431,19645,18999
2010,5,f,31691,30634,30599,28999,28527,27317,27046,25884,25666,26315,27023,28244,28325,29430,29202,29270,30053,30643,32146,34241,35457,35281,35777,36212,37507,38060,37188,38138,38203,39177,38608,36973,34206,33590,34241,34277,34691,35968,37709,38963,37529,38909,38777,38997,39168,39613,39202,38379,37679,36359,34973,34693,33660,32501,31832,30962,31276,31197,30337,30556,31582,31860,34147,37388,29261,28580,28094,26757,24131,21895,23093,22900,22616,21542,21090
2010,6,f,30566,29633,30006,28730,28312,27149,26487,25987,25300,26479,27108,28068,28432,29300,29098,29608,30567,30787,30872,30418,30427,30863,32373,33137,34233,34374,34307,35032,35743,37173,36502,35491,33107,32676,32796,34299,35129,36669,37903,39550,38514,39588,39522,40427,40895,40578,40571,39788,39042,37384,36101,35702,34891,33978,33209,32158,32409,32307,31871,32200,33077,34036,36894,39845,31235,30667,30436,28587,25632,22923,24111,24031,23230,22423,21959
2010,7,f,28063,27927,28182,27608,27270,26463,26550,25941,25513,26394,27167,27887,28449,29542,29246,29609,30901,30290,31218,31167,30206,30295,31146,30291,30922,30726,30559,31292,31560,32795,33368,32596,31015,30748,31926,32994,34181,35748,37601,39173,38808,39889,40180,40918,41184,41705,41635,40317,39680,38772,37355,36413,35992,34831,33809,32558,33425,33313,32512,33246,34222,35715,38265,41494,32401,31553,32029,29492,26607,23681,24779,24739,24196,23402,22276
2010,8,f,27514,27735,28048,27703,27765,26987,26929,26190,25925,26826,27837,28425,29365,29723,29485,29473,31041,30648,31190,30343,28799,28905,29692,28547,28706,28911,29261,29439,29999,31322,31578,31486,30119,30032,31332,33173,34304,36150,38025,39729,38870,40273,40758,41650,41969,42276,41886,41290,40310,38745,37216,36469,36138,34792,33661,33031,33599,33283,32840,33363,34565,35877,38546,42481,32650,32143,31830,29621,26425,23715,24726,24876,24172,23248,22396
2010,9,f,26692,26741,28004,27996,28283,27464,27710,27020,26676,27759,28540,29756,30113,30479,30887,31712,32516,31980,32726,30816,25544,25987,26858,26232,26307,25959,25622,26403,26907,27638,29359,29299,28565,29134,30708,32612,34067,36387,38551,40615,40091,41212,41705,42392,42966,43429,43188,42538,41159,40325,38116,37478,36847,35580,34273,33575,33872,33533,33378,34006,34922,36536,39298,43043,33136,32794,32902,30251,26634,23841,24989,25205,24742,23743,22567
2010,10,f,24662,25772,27862,28643,28465,28729,29207,28944,28444,30098,30720,31972,32537,32682,32281,32886,33869,32922,31991,27675,21743,22632,24174,23283,22128,21778,20553,20820,21525,22458,24636,25157,25189,26431,28325,30961,33222,35657,38194,40742,39895,41360,42306,43504,44178,45156,45328,44042,42837,41652,39404,38787,37914,36118,35063,34219,34297,34219,33684,34078,35396,36886,39503,43539,33385,32580,32705,30036,26043,23781,24850,25327,24505,23837,23099
2011,1,f,45111,44200,43583,43084,41325,40222,37853,36143,34547,33385,34024,33842,34638,34875,36398,35380,34969,36118,37844,40310,41747,41676,43260,45274,45744,46011,45895,44741,44375,43645,42718,41869,38468,35153,33873,34240,33600,33781,34990,36041,36997,36056,36515,35497,35558,35009,35444,34537,33981,33383,31784,30544,29357,28815,27836,26367,25132,24891,24208,23609,22972,23211,23094,23934,25149,19557,19047,18871,18684,17354,16448,17334,17279,17119,16345
2011,2,f,41981,40922,39970,39835,37469,36565,34424,33194,31674,31275,31632,32110,32424,32691,34008,33375,32873,34462,35827,41020,43578,43373,44000,46283,46896,47514,48330,47380,47543,47122,46045,45185,41774,38136,36581,37039,36740,36051,37334,38026,39012,38025,38136,37777,37459,37533,37199,36094,35523,34474,33318,31799,30740,29279,28405,27239,25974,25619,24892,23985,23733,24299,24262,24775,26695,20892,20084,20093,19562,18150,16903,17795,17773,17361,16796
2011,3,f,38949,37670,36519,36067,34579,33495,31089,29850,28944,28022,28601,28951,29911,30251,31341,31340,30943,31998,34329,41882,45392,45046,44134,46232,46490,47460,48093,47285,47811,47555,45980,45473,42271,38298,36707,36864,36348,36132,37047,37902,38623,37711,38413,37649,37794,37777,37443,37018,36208,35019,33757,32518,31395,30753,29431,28317,27354,27234,26251,25760,25662,26116,26347,27509,29101,22884,22286,22176,21156,19435,17924,18891,18841,18642,17969
2011,4,f,35315,34348,33271,33151,31171,30421,28812,28290,26754,26402,26654,27390,28797,29087,29672,30024,30300,31006,32735,39816,44416,44058,42414,42531,42036,43398,43826,43295,43635,43338,43480,42935,40542,36816,35642,35588,35369,35706,36518,38071,38773,37355,38507,37967,38218,38266,38566,37747,37037,36375,34901,33960,33106,32239,31268,30039,28866,29273,28706,27968,28183,29144,29573,31059,33181,26365,25380,25130,23625,21922,20209,20809,20674,20082,19305
2011,5,f,31911,31424,30516,30530,28948,28629,27484,27134,25956,25786,26375,27205,28316,28508,29569,29579,29561,30342,31184,33818,36611,36835,36598,37200,37531,37791,38741,37845,38920,38934,39145,38876,37067,34045,33373,34039,34159,34473,35786,37610,38845,37537,38870,38771,38989,39319,39557,39284,38398,37612,36419,35137,34732,33749,32661,31832,30830,31265,31203,30295,30609,31519,31718,33812,37260,28998,28318,28038,26484,23912,21649,22722,22550,22145,21122
